1		"A1WNG0ZB1DC7R0"_1		s1_p01_v02_s01		43.53@Click the Polygon Lasso tool	57.28@Outline the target with the Polygon Lasso tool
2		"A3PDKI5EE5ZC5B"_2		s1_p01_v02_s01		46.17@Polygonal Lasso Tool	58.24@Highlight the character
423		"ATIGCUKIPNWG0"_423		s1_p04_v05_s03		
424		"ATIGCUKIPNWG0"_424		s1_p04_v05_s06		25.73@changing the backgrounds to black and white
425		"A1QVWTILWK2ZQ9"_425		s1_p05_v02_s02		29.34@only music no audio instruction in the tutorial clip
426		"A1QVWTILWK2ZQ9"_426		s1_p05_v03_s01		34.26@only music with written instruction no audio instructions
427		"ATIGCUKIPNWG0"_427		s1_p05_v03_s02		33.77@how to make paper photo and resize of the photo
428		"A1QVWTILWK2ZQ9"_428		s1_p05_v04_s01		21.98@cover the basics to get this look	41.8@top two layers we gone to work with	45.3@the bottom layer is the original photo	28.24@give some detail how to jazz up the phpto a little bit
429		"A1QVWTILWK2ZQ9"_429		s1_p05_v04_s02		23.29@take the top layer go to colour dodge then we go  control R to invert it	34.77@next we go to filter blur then to endorsement blur	37.75@depending on the look you on the photo you can increase or decrease the resolution on the images
430		"A38U1R9L2OEOH1"_430		s1_p05_v04_s03		25.64@Use Gaussian Blur tool and set radius to 2.2	43.07@Use Hue/Saturation and desaturate completely
431		"A2S7USNAG12DO8"_431		s1_p05_v04_s04		21.36@basic ly taking it for no color
432		"ATIGCUKIPNWG0"_432		s1_p05_v05_s02		26.13@changing the color of layer 1
433		"ATIGCUKIPNWG0"_433		s1_p05_v05_s04		16.04@about layer 1
434		"ATIGCUKIPNWG0"_434		s1_p05_v05_s08		5.16@about the background
435		"ATIGCUKIPNWG0"_435		s1_p01_v01_s02		58.09@layer o copy
436		"A1QVWTILWK2ZQ9"_436		s1_p01_v02_s04		21.67@blur then set it motion blur let us set it to 6	45.05@we can see the background with somekind of motion	52.29@we can see some kind of motion blur effect on the body of the runner	61.72@we can see motion blur has been applied to the runner
437		"A1QVWTILWK2ZQ9"_437		s1_p01_v03_s04		14.25@try and a square form these pixels	27.47@next going to commit the transformation and then we are going to apply the radial blur to this pictures	38.21@we go to blur filter and then radio blur . we dont need to center because we have an active selection	49.97@we are going to select how much blur we are going to apply	33.77@working on the spin rather than the zoom ant then select ok button
438		"A12K1TVLD2BCZV"_438		s1_p01_v03_s05		39.64@as we drag the smaller
439		"ATIGCUKIPNWG0"_439		s1_p01_v04_s02		45.11@about the usage of the tools
440		"ATIGCUKIPNWG0"_440		s1_p01_v04_s03		43.45@changing the opacity of layer 1 and inserting text on it as layer 2
441		"ATIGCUKIPNWG0"_441		s1_p01_v04_s04		17.46@highleting the objects and text in the picture
442		"A79TQM64PWXQC"_442		s1_p01_v05_s01		17.28@Go to File > New. The width is 400 pixels and height is 100 pixels. The resolution is 72 pixels/inch	25.39@Click 	31.21@Select the Text Tool	33.87@Click anywhere on the left of the canvas	39.45@Type something in	45.95@Put the text into the center of the canvas	47.45@Put the text into the very center of the canvas	49.18@Select All	52.88@You will see some alignment icons at the top	55.76@Click align vertical center
443		"A20HKC2N64TJQL"_443		s1_p02_v01_s02		7.04@extract	12.57@trace
444		"ATIGCUKIPNWG0"_444		s1_p02_v01_s04		20.75@guidlines about the tools
445		"ATIGCUKIPNWG0"_445		s1_p02_v02_s02		53.07@about painting and marking the edges
446		"AMCCT55PKHA9C"_446		s1_p02_v02_s03		
447		"A1QVWTILWK2ZQ9"_447		s1_p02_v03_s03		14.21@the is black and white blue and green images. we are going to mix all the three colours	54.16@first thing to do is make a copy of this hold and drag the blue to the new channel and click ok
448		"ATIGCUKIPNWG0"_448		s1_p02_v03_s04		47.29@about the channel thumblane 
449		"A1QVWTILWK2ZQ9"_449		s1_p03_v01_s03		14.7@the last thing you want to do is select black	23.62@then select the ingredient tool around the border if you like it
450		"ATIGCUKIPNWG0"_450		s1_p03_v02_s03		37.18@changing th backgrounds of the layer
451		"ATIGCUKIPNWG0"_451		s1_p03_v04_s07		36.8@changing the channels and layers
452		"ATIGCUKIPNWG0"_452		s1_p03_v05_s01		45.1@setting the edges 
453		"ATIGCUKIPNWG0"_453		s1_p03_v05_s07		25.68@background
454		"A1QVWTILWK2ZQ9"_454		s1_p04_v04_s03		6.92@i am working in the mid tone here not the shadowsn not light	17.65@just play the colour you like play with your eye and click the ok button 	39.2@nest step is to fade the contrast in this images. 	46.21@there are two different ways of doing this 	45.67@the first one is the basic with the curve line	0.23@in cs 4 layer it just pop up just get the black point just a little up
455		"ATIGCUKIPNWG0"_455		s1_p04_v05_s02		44.29@changing the background and saturation
456		"ATIGCUKIPNWG0"_456		s1_p04_v05_s04		37.2@rending the clouds on the layer
457		"A1QVWTILWK2ZQ9"_457		s1_p05_v02_s01		58@only music no audio instructions
458		"A79TQM64PWXQC"_458		s1_p05_v03_s03		21.14@Set the opacity to 60 - 70%	23.84@Right click on the layer and click 	26.43@Go to Image > Adjustments > Photo Filter. Set it to 15% - 25%	49.48@Reduce the noise to improve the final results by going to Filter > Noise > Reduce Noise
459		"A1MB987Z1BIDDP"_459		s1_p05_v05_s03		
460		"ATIGCUKIPNWG0"_460		s1_p05_v05_s06		58.71@setting the layer 1
461		"A1XVYOL52UT8T9"_461		s1_p01_v01_s02		11.9@opacity	18.77@blur	29.08@Ctrl+z
462		"A13621J37H8XHD"_462		s1_p01_v02_s04		0.77@Apply Motion Blur
463		"A1QVWTILWK2ZQ9"_463		s1_p01_v03_s04		16.22@try to create a square from these pixel in the boundary box	27.85@then commit the transformations and then we are going to apply the radioal bur to these pixels	38.5@we go to layer then blur and then to radioal blur	38.1@we dont need to center as we have an active selection	46.64@we have to know how much blur is appropriate for this wheeel
464		"A1S38L30XUQX4M"_464		s1_p01_v03_s05		3.8@select the radial blur	10.55@apply the radial blur in to the image	23.57@select the image and then move to the correct position	35.16@then change opacity value
465		"A2D0T7CULZNQ9B"_465		s1_p01_v04_s02		5.23@Motion blur	16.31@Eraser tool	30.36@History brush tool
466		"A13621J37H8XHD"_466		s1_p01_v04_s03		27@Add Texts	53.63@Change Text Layer Style
467		"A13621J37H8XHD"_467		s1_p01_v04_s04		1.77@Change Layer style - Drop shadow
468		"A1XVYOL52UT8T9"_468		s1_p01_v05_s01		4.56@motion blur	7.12@text layer	32.24@text tool	50.81@select > all	56.54@align
469		"A13621J37H8XHD"_469		s1_p02_v01_s02		6.1@Filter - Extract	53.87@History Brush
470		"A152JSLCLZ4A0R"_470		s1_p02_v01_s04		18.44@removing the patches
471		"A1XASPX987UI0O"_471		s1_p02_v02_s02		6.26@Circle mark 	34.62@mask button 
472		"A13621J37H8XHD"_472		s1_p02_v02_s03		35.25@Apply Fill Tool
473		"A13621J37H8XHD"_473		s1_p02_v03_s03		46.05@Make a Copy layer
474		"A1S38L30XUQX4M"_474		s1_p02_v03_s04		36.76@select the blue copy and apply the image select the image automatically	53.4@select the load selection then click the invert button then click ok
475		"A1S38L30XUQX4M"_475		s1_p03_v01_s03		14.37@choose the block color from the tool bar	19.54@select the grediant	41.17@then select the image border it will become block color
476		"A13621J37H8XHD"_476		s1_p03_v02_s03		18.31@Apply Gradient Map
477		"A13621J37H8XHD"_477		s1_p03_v02_s04		1.78@Hit F12	13.19@Create a actions palette	34.25@Create a new adjustment layer - curve
478		"A1U95D7R56OJ2E"_478		s1_p03_v04_s07		2.35@ASK YOU
479		"A13621J37H8XHD"_479		s1_p03_v05_s01		28.52@Make a selection	52.38@Make a new adjustment layer
480		"A13621J37H8XHD"_480		s1_p03_v05_s07		
481		"A1U95D7R56OJ2E"_481		s1_p04_v04_s03		0.91@ I WOULD THE MIDTONES
482		"A1S38L30XUQX4M"_482		s1_p04_v05_s02		6.76@select the Hue value 26	18.91@then drag the saturation bar	41.83@select the layer menu then click the duplicate layer	46.85@select filter menu then click the blur
483		"A13621J37H8XHD"_483		s1_p04_v05_s04		1.04@Render - Clouds	11.38@Apply Free Transform	30.93@Choose the Blend Mode - Overlay	48.51@Change Foreground Color	54.89@Paint Brush
484		"A13621J37H8XHD"_484		s1_p05_v02_s01		17.45@Open a file	27.26@Make a duplicate layer	36.39@Apply Desaturate
485		"A13621J37H8XHD"_485		s1_p05_v02_s03		
486		"A1DUW6XIWHHAA5"_486		s1_p05_v03_s03		18.76@Set the opacity to 60% to 75%	24.54@Right click on the layer merge visible	28.91@Set photo filter to 15 to 25%	47.79@Reduce noise might improve final results
487		"A13621J37H8XHD"_487		s1_p05_v05_s03		0.74@Choose Gaussian Blur	51.01@Change the gamma level
488		"A13621J37H8XHD"_488		s1_p05_v05_s06		36.24@Remove the area you didn
489		"A13621J37H8XHD"_489		s1_p02_v05_s01		39.18@Press Q	45.33@Select Brush tool
490		"A2CCL5NW0DNJN8"_490		s1_p03_v05_s04		
491		"A1S38L30XUQX4M"_491		s1_p04_v02_s02		11.83@select the solid color	16.52@drag the color bar into top then click ok	36.41@change the curves
492		"A2D0T7CULZNQ9B"_492		s1_p04_v02_s04		9.95@LInear dodge	24.94@Rasterize layer
493		"A1S38L30XUQX4M"_493		s1_p04_v03_s03		9.71@click curves then select the drop down menu then click the blue color	22.06@drag the bar into down	29.4@then drag the bar into topthen choose the red color
494		"ATIGCUKIPNWG0"_494		s1_p02_v05_s01		33.07@how to use the background
495		"ATIGCUKIPNWG0"_495		s1_p03_v05_s04		19.26@about layer 1
496		"ATIGCUKIPNWG0"_496		s1_p04_v02_s02		27.93@changing the colors of the edges of layer 1
497		"ATIGCUKIPNWG0"_497		s1_p04_v02_s04		46.69@changing the hardness and colors of the layer
498		"ATIGCUKIPNWG0"_498		s1_p04_v03_s03		42.03@changing the colorsof layer 1
499		"A29SMZPN6FZEHD"_499		s1_p03_v05_s05		
500		"A3IPMSDYZPFVIL"_500		s1_p03_v05_s05		
501		"A1TCDZFD7VDE9B"_501		s1_p03_v05_s05		23.91@Merge Visible	31.28@Set Lab Color	41.53@select lightness in channels	53.04@Use Unsharp Mask
